id,name,host_id,neighbourhood_cleansed,property_type,room_type,square_feet,availability_30,review_scores_value,price
3629014,"Jamaica Plain's PINK ROOM",18190121,"Jamaica Plain","House","Private room",,13,10,"88.00"
10883063,"spacious 3rd floor loft in home",24593919,"Jamaica Plain","House","Private room",,6,10,"95.00"
713627,"Retro Cool Artist's House, Parking",3581975,"Jamaica Plain","House","Entire home/apt",,0,8,"135.00"
4105704,"Sunny Private Studio Aptmt",21299112,"Jamaica Plain","House","Entire home/apt",,4,10,"135.00"
3957602,"The Hedges: Sunny urban garden home",2127414,"Jamaica Plain","Bed & Breakfast","Private room",,4,10,"75.00"
11739985,"Two Room Master Suite with Spa Bath",35411494,"Jamaica Plain","House","Entire home/apt",,7,10,"189.00"
5874408,"Cozy JP resting place",24337472,"Jamaica Plain","House","Private room",,0,10,"75.00"
7693009,"Sweet quiet room in JP condo",2182717,"Jamaica Plain","Apartment","Private room",,14,10,"55.00"
3775876,"Private room in Jamaica Plain!",11487565,"Jamaica Plain","Apartment","Private room",,29,8,"125.00"
3693850,"Earth Sanctuary of Abundant Health",18807469,"Jamaica Plain","Condominium","Private room",,5,9,"88.00"
4736217,"Clean Room in the JP Neighborhood",16052189,"Jamaica Plain","Apartment","Private room",,30,10,"72.00"
14428514,"Affordable Boston, The dream of the 90's lives.",22475241,"Jamaica Plain","Apartment","Shared room",,23,8,"22.00"
3021862,"Luxurious Room includes Jacuzzi",15399126,"Jamaica Plain","House","Private room",,14,10,"90.00"
4348422,"Cozy Jamaica Plain Pad",22217451,"Jamaica Plain","Apartment","Private room",,0,,"150.00"
973840,"Quiet and close to subway!",5325924,"Jamaica Plain","Apartment","Private room",,0,9,"82.00"
9575439,"Close to universities, hospitals",49565531,"Jamaica Plain","House","Private room",,0,10,"84.00"
4430821,"Cheery skylit room w/ Queen bed",4743011,"Jamaica Plain","Apartment","Entire home/apt",,0,9,"160.00"
9591772,"Jamaica Plain condo, great location",29925050,"Jamaica Plain","Apartment","Entire home/apt",,0,10,"110.00"
3079305,"Modern and charming condo in JP.",15637560,"Jamaica Plain","Apartment","Entire home/apt",,0,10,"150.00"
14474114,"Cozy Room with Shared Bath",89230454,"Jamaica Plain","Condominium","Private room",,29,10,"80.00"
7789429,"Diamond House -3- Victorian Jewel",3129367,"Jamaica Plain","Apartment","Entire home/apt",,6,10,"225.00"
1203014,"Modern Townhouse in Hippest 'Hood",6570954,"Jamaica Plain","Apartment","Private room",,0,9,"65.00"
957224,"Beautiful 3 BR with Great Location",4210157,"Jamaica Plain","House","Entire home/apt",,9,9,"275.00"
4119345,"Rare! Boston house near everything",1414385,"Jamaica Plain","House","Entire home/apt",,3,10,"300.00"
5495547,"Spacious & Charming in JP",2753598,"Jamaica Plain","House","Entire home/apt",,0,10,"185.00"
12081834,"Fantastic Design, Spacious Boston",1827998,"Jamaica Plain","Apartment","Entire home/apt",,6,9,"175.00"
14260905,"Comfortable, convenient & affordable JP Apartment",29890732,"Jamaica Plain","Apartment","Entire home/apt",,29,,"175.00"
3988018,"Sports Room/Near Subway/Free Passes",1480518,"Jamaica Plain","Apartment","Private room",,12,10,"75.00"
728238,"Need to be cozy at the last minute",2139546,"Jamaica Plain","Apartment","Private room",,15,9,"60.00"
12997241,"2 bdrms in JP Victorian",12164071,"Jamaica Plain","Apartment","Entire home/apt",,0,10,"100.00"
10074653,"bright 3floor bedroom in a old brick city house",49453306,"Jamaica Plain","Townhouse","Private room",,6,10,"75.00"
4054079,"Studio & Bath On 1st Floor in JP Boston Near Train",20912254,"Jamaica Plain","Townhouse","Entire home/apt",,3,9,"94.00"
12849003,"Private Room/Bath 5mins from Green St MBTA Stop!",17917160,"Jamaica Plain","Townhouse","Private room",,3,10,"85.00"
8067585,"Friendly Resting Spot/Great Transit",27756951,"Jamaica Plain","Apartment","Private room",,0,10,"83.00"
7723492,"Private rm 15' bus ride to downtown",4595799,"Jamaica Plain","Apartment","Private room",,0,9,"75.00"
1956275,"Beautiful 3 bd-2 ba  with parking.",9622924,"Jamaica Plain","Apartment","Entire home/apt",,7,9,"168.00"
1136972,"Boston Room/Free Transit/ By Subway",1480518,"Jamaica Plain","Apartment","Private room",,17,10,"60.00"
1071235,"Cozy JP Studio-Best Location!",965697,"Jamaica Plain","Apartment","Entire home/apt",,8,9,"135.00"
4233242,"Quiet Artist's Retreat",197327,"Jamaica Plain","Bed & Breakfast","Private room",,11,9,"119.00"
14415125,"Arthouse2 Brewery District, stay in an art gallery",70542233,"Jamaica Plain","Condominium","Entire home/apt",,15,,"275.00"
3905508,"Home Away from Home",3381271,"Jamaica Plain","House","Entire home/apt",,4,10,"130.00"
1628130,"Rare! Pondside home-yours in July!",333220,"Jamaica Plain","House","Entire home/apt",,0,10,"750.00"
14566386,"Elegant 2Bdr in Victorian Home",25938192,"Jamaica Plain","Apartment","Entire home/apt",,0,,"160.00"
9590679,"Clean, Comfortable, Convenient and Close to the T",49640474,"Jamaica Plain","Condominium","Private room",,0,10,"65.00"
14469677,"Large bedroom in Arts & Crafts Jamaica Plain home",79575198,"Jamaica Plain","House","Private room",,3,9,"77.00"
447826,"Sweet Little House in JP, Boston",2053557,"Jamaica Plain","House","Private room",,3,10,"71.00"
12736777,"Dog friendly townhome w/ roof deck!",39964775,"Jamaica Plain","Townhouse","Entire home/apt",,0,10,"200.00"
9459945,"Private Room in convenient location",18589253,"Jamaica Plain","Apartment","Private room",,0,10,"55.00"
13621476,"Sunny and Spacious in the heart of Hyde Square",39949128,"Jamaica Plain","Apartment","Private room",,0,,"95.00"
2365632,"2 BR Modern Loft of Jamaica Plain",12083797,"Jamaica Plain","Apartment","Entire home/apt",,8,9,"220.00"
10163454,"A Cozy Room in Veggie Paradise!",52169456,"Jamaica Plain","House","Private room",,0,,"54.00"
14308511,"Clean apartment in trendy JP Boston",847177,"Jamaica Plain","Apartment","Private room",,9,9,"72.00"
13751426,"Large, sunny, quiet private room near transit",62697851,"Jamaica Plain","Apartment","Private room",,4,10,"70.00"
1692573,"Urban oasis trendy JP 'hood - suite",8814724,"Jamaica Plain","House","Entire home/apt",,7,10,"135.00"
12932001,"Beautiful house in Jamaica Plain",9155267,"Jamaica Plain","House","Entire home/apt",,24,10,"300.00"
5182313,"Sunny musicians apt. close to T!",548184,"Jamaica Plain","Apartment","Private room",,12,10,"110.00"
13865867,"Large Arts & Crafts style Jamaica Plain home.",79575198,"Jamaica Plain","House","Private room",,15,10,"70.00"
4331214,"A serene, green oasis in funky JP! ",3945438,"Jamaica Plain","House","Private room",,0,10,"75.00"
12824498,"Cozy Reading Bedroom",10524003,"Jamaica Plain","Apartment","Private room",,0,9,"70.00"
14602997,"Great location! Cute guest room in Dutch gambrel",120731,"Jamaica Plain","Condominium","Private room",,1,,"88.00"
6377998,"Lg. Victorian Home, 7min to T",987917,"Jamaica Plain","House","Entire home/apt",,9,9,"480.00"
743211,"Unique Find: Private home in City!",2796082,"Jamaica Plain","House","Entire home/apt",,17,9,"550.00"
5166870,"2 Bdrm Apt w/ tower in JP Victorian",1487352,"Jamaica Plain","Apartment","Entire home/apt",,9,10,"180.00"
3593290,"Fab House in Hip J.P.",5988470,"Jamaica Plain","House","Entire home/apt",,5,10,"325.00"
14672735,"Nice room, great house and location!",91197438,"Jamaica Plain","Apartment","Private room",,25,,"65.00"
1612842,"Newly-renovated Apt among Trees",8573721,"Jamaica Plain","Apartment","Entire home/apt",,25,9,"290.00"
332225,"Full beautiful house w/ parking & deck!",1693497,"Jamaica Plain","House","Entire home/apt",,3,9,"159.00"
496022,"Private Floor, Private Bath, City Location",1956464,"Jamaica Plain","House","Private room",,0,10,"200.00"
8720718,"Private studio, awesome location!!",45771009,"Jamaica Plain","House","Private room",,0,10,"95.00"
9212213,"The Music Box",47908069,"Jamaica Plain","Condominium","Entire home/apt",,0,8,"65.00"
8310894,"1 Bedroom Jamaica Plain",23916912,"Jamaica Plain","Apartment","Entire home/apt",,0,10,"99.00"
1167221,"The Roost-Master Suite-The Lion",6391436,"Jamaica Plain","House","Private room",,5,10,"93.00"
2592416,"Large Comfortable Home in JP",13271600,"Jamaica Plain","House","Entire home/apt",,0,10,"500.00"
1701741,"Gorgeous 2 bed/1 bth ideal location",7419610,"Jamaica Plain","Apartment","Entire home/apt",,30,8,"295.00"
4526315,"Lovely Single Family Colonial Home",4705050,"Jamaica Plain","House","Entire home/apt",,10,10,"450.00"
5918944,"Family-friendly townhouse in JP",449295,"Jamaica Plain","House","Entire home/apt",,0,10,"150.00"
5738018,"Sunny Two-Bedroom in Boston",7302835,"Jamaica Plain","Apartment","Entire home/apt",,0,,"95.00"
4181530,"Sunny 2 bedroom close to everything",3245213,"Jamaica Plain","Condominium","Entire home/apt",,0,10,"150.00"
6065674,"Luxury Apt off Centre St & JP Pond",21644095,"Jamaica Plain","Apartment","Entire home/apt",,13,10,"399.00"
13698137,"One Private room @ Jamaica Plain",50199143,"Jamaica Plain","House","Private room",,0,10,"71.00"
12209652,"Amazing artist apartment in Boston",65660258,"Jamaica Plain","Apartment","Entire home/apt",,30,,"500.00"
5049582,"Quiet room - Great location!",197327,"Jamaica Plain","Bed & Breakfast","Private room",,0,9,"70.00"
12209339,"Cozy artist room with porch access",65660258,"Jamaica Plain","Apartment","Private room",,30,,"125.00"
8981656,"Private Lower Level Loft (basement)",46926631,"Jamaica Plain","Bed & Breakfast","Private room",,5,10,"85.00"
13110347,"Jamaica Plain Shangri-La",22249835,"Jamaica Plain","Apartment","Private room",,1,10,"61.00"
9833460,"Lovely 2BR+ 2BA JP Cntr/Superhost",5028116,"Jamaica Plain","House","Entire home/apt",,6,9,"250.00"
8801250,"Cute & Comfy in JP!",19280995,"Jamaica Plain","House","Private room",,6,10,"56.00"
11553697,"Sunny Comfortable Apt in JP",5539314,"Jamaica Plain","Apartment","Shared room",,0,8,"200.00"
13110084,"JP Gem near T 2BR sleeps 6! Spacious and Clean",72882793,"Jamaica Plain","Apartment","Entire home/apt",,18,9,"220.00"
14682931,"Fresh, Clean and Green Private Room",30490577,"Jamaica Plain","Bed & Breakfast","Private room",,18,10,"80.00"
6425318,"Bed, Bath and Beyond II in JP",14303759,"Jamaica Plain","Bed & Breakfast","Private room",,0,9,"60.00"
2378421,"Light-filled En Suite Private Space",12150111,"Jamaica Plain","House","Private room",,7,10,"125.00"
2443944,"3 bedroom condo for the marathon",4442258,"Jamaica Plain","House","Entire home/apt",,0,,"500.00"
14683493,"1 BR Garden Apartment in quiet Neighborhood",47251069,"Jamaica Plain","Apartment","Entire home/apt",,5,10,"149.00"
12949270,"Elegant room, colorful artist home",18896448,"Jamaica Plain","Apartment","Private room",,0,10,"65.00"
12781774,"Studio apartment in historic Boston",39290576,"Jamaica Plain","Apartment","Entire home/apt",,2,9,"99.00"
8226982,"Spacious, modern--right next to T",6703626,"Jamaica Plain","Apartment","Private room",,0,9,"67.00"
5212321,"Wonderful home Great Neighborhood mins from Boston",11725202,"Jamaica Plain","House","Entire home/apt",,0,10,"180.00"
4339392,"Quiet 2BD+ w/ parking by Stonybrook",3310704,"Jamaica Plain","Apartment","Entire home/apt",,0,10,"170.00"
12191871,"Newly remodeled pet-friendly 2 bed w/ gym by park!",314576,"Jamaica Plain","House","Entire home/apt",,5,10,"115.00"
12190053,"VICTORIAN condo in Jamaica Plain",4913318,"Jamaica Plain","House","Entire home/apt",,0,,"235.00"
6764572,"Experience an 1880s Victorian house",35411494,"Jamaica Plain","House","Private room",,2,9,"89.00"
8521792,"New & comfy loft 15min T to Boston",40108777,"Jamaica Plain","House","Private room",,7,9,"110.00"
4065322,"Sunny room in Boston (JP)",17763937,"Jamaica Plain","Apartment","Private room",,2,9,"84.00"
12209147,"Lovely artist room in Boston",65660258,"Jamaica Plain","Apartment","Private room",,30,,"125.00"
14501824,"Historic family friendly in-suite apartment",449295,"Jamaica Plain","Apartment","Entire home/apt",,1,,"130.00"
12274601,"Next to Subway Station, very quiet",11332246,"Jamaica Plain","Apartment","Private room",,6,8,"65.00"
4457943,"Loft & Bath On Top Floor in JP Boston Near Train",20912254,"Jamaica Plain","Townhouse","Private room",,0,10,"86.00"
9865550,"Great kid friendly furnished condo",2646681,"Jamaica Plain","Apartment","Entire home/apt",,0,10,"75.00"
4838985,"Comfy rooms in the hills of JP",884747,"Jamaica Plain","Apartment","Entire home/apt",,0,9,"255.00"
197972,"Super Studio-Private and Convenient",965697,"Jamaica Plain","House","Entire home/apt",,7,10,"145.00"
10749312,"Welcome Home! 3bed near T w parking",55571157,"Jamaica Plain","House","Entire home/apt",,0,10,"199.00"
1115394,"A comfy room in the hills of JP",884747,"Jamaica Plain","Apartment","Private room",,2,9,"91.00"
5702292,"Elegant Space in JP!",19280995,"Jamaica Plain","House","Private room",,7,9,"81.00"
4015972,"Bed, Bath & Beyond in Jamaica Plain",14303759,"Jamaica Plain","Apartment","Private room",,7,10,"60.00"
2295530,"Sunlit & Beautiful in Boston's J.P. neighbourhood",11725202,"Jamaica Plain","House","Private room",,3,10,"99.00"
5882411,"Forest Treasure of Bountiful Wealth",18807469,"Jamaica Plain","Condominium","Private room",,0,10,"88.00"
6914622,"Treetop Haven-Eclectic Boston Area",36238599,"Jamaica Plain","House","Entire home/apt",,0,10,"225.00"
13697486,"BOSTON ROOM/FREE TRANSIT/BY SUBWAY",41999943,"Jamaica Plain","Apartment","Private room",,0,7,"50.00"
14254537,"Luxury condo in the heart of JP",11722054,"Jamaica Plain","Condominium","Entire home/apt",,6,10,"225.00"
13041752,"Cozy & Quiet Bedroom Near Subway",72132089,"Jamaica Plain","Townhouse","Private room",,2,10,"48.00"
4538423,"Cozy, Funky JP Condo",16736927,"Jamaica Plain","Apartment","Entire home/apt",,0,,"37.00"
1885386,"The Roost- The Elephant Room",6391436,"Jamaica Plain","House","Private room",,5,10,"85.00"
115936,"Sunny, Spacious and Affordable ",228845,"Jamaica Plain","Apartment","Entire home/apt",2300,2,7,"525.00"
8275122,"Beautiful modern condo near T",14140959,"Jamaica Plain","Apartment","Private room",,0,10,"100.00"
2798787,"A private room at Sunnyside",13372537,"Jamaica Plain","House","Private room",,0,10,"75.00"
9110588,"Peaceful Room in Comfy JP Home",47482159,"Jamaica Plain","Apartment","Private room",,0,8,"25.00"
2950175,"Nice and neat room in 2 brm apt",1697505,"Jamaica Plain","Apartment","Private room",,0,10,"50.00"
5293067,"Adorable, Cozy Space in JP!",19280995,"Jamaica Plain","House","Private room",,1,9,"49.00"
13829133,"Sunny apartment in JP!",45771009,"Jamaica Plain","House","Private room",,0,,"125.00"
14161407,"Cute Jamaica Plain Condo",5454238,"Jamaica Plain","Condominium","Entire home/apt",,0,,"180.00"
11912139,"Bed, Bath & Beyond IV in JP",14303759,"Jamaica Plain","Apartment","Private room",,2,10,"60.00"
2933661,"Private Room w/Porch. A JP experien",11487565,"Jamaica Plain","Apartment","Private room",,30,8,"85.00"
1803138,"Real bed with a private bathroom",4610847,"Jamaica Plain","Apartment","Private room",,4,9,"85.00"
11397952,"Sunny Room, Spacious 1901 Victorian",49787594,"Jamaica Plain","House","Private room",,0,10,"64.00"
50032,"Amazing Design & Detail Throughout!",228845,"Jamaica Plain","Apartment","Entire home/apt",2000,17,9,"725.00"
6390634,"Clean & Quiet Room in Modern Home, Near Transit",2810446,"Jamaica Plain","Condominium","Private room",,0,10,"75.00"
6291807,"Trendy JP Condo, Steps from T",16375951,"Jamaica Plain","Apartment","Entire home/apt",,0,9,"119.00"
1949996,"Beautiful 1BR in Great Location",8829183,"Jamaica Plain","Apartment","Entire home/apt",,1,9,"110.00"
8634599,"Stunning suite, historic victorian",45402419,"Jamaica Plain","House","Entire home/apt",,24,8,"179.00"
11370704,"Charming Modern Home in JP!",1263583,"Jamaica Plain","Apartment","Entire home/apt",,0,9,"175.00"
1704090,"Stony Brook T Stop JP Studio",5115759,"Jamaica Plain","Apartment","Entire home/apt",,0,9,"125.00"
1187188,"Entire loft in Boston",2238969,"Jamaica Plain","Loft","Entire home/apt",,29,9,"220.00"
903598,"[1684-NE]2BR At The Longwood",25188,"Mission Hill","Apartment","Entire home/apt",,29,,"299.00"
9903,"[1480-1] 1BR-City View at Longwood",25188,"Mission Hill","Apartment","Entire home/apt",,29,,"249.00"
14444280,"Fisher",62644786,"Mission Hill","Apartment","Entire home/apt",,27,,"115.00"
12379725,"1 br with City Views",18202088,"Mission Hill","Apartment","Entire home/apt",,0,10,"239.00"
7225376,"Northeastern University Apartment",37826100,"Mission Hill","Apartment","Private room",,0,8,"75.00"
5660081,"Couch Crash in a Brewery Loft",962698,"Mission Hill","Loft","Private room",,0,10,"30.00"
13968660,"Charming private bedroom with bath",70552156,"Mission Hill","Apartment","Private room",,0,10,"45.00"
1426711,"2 Private Rooms Near T",7673571,"Mission Hill","Condominium","Private room",,2,8,"160.00"
5510597,"Great Summer deal apartment",17547008,"Mission Hill","Apartment","Private room",,0,,"62.00"
12849985,"Sublet - Mission Hill",70196711,"Mission Hill","Apartment","Private room",,0,,"872.00"
12320063,"room in beautiful house",66462220,"Mission Hill","Apartment","Private room",,0,9,"55.00"
4823089,"Cozy room in apt close to T-stop!",19480579,"Mission Hill","Apartment","Private room",,0,9,"79.00"
